received_at,device_id,f_port,rssi,snr,payload_json
2025-09-18 00:04:35.909909113+00:00,dds75-lb-04,2,-41,7.5,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 00:24:35.690789331+00:00,dds75-lb-04,2,-39,10.75,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 00:44:35.438214470+00:00,dds75-lb-04,2,-123,-4.75,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:04:35.200065517+00:00,dds75-lb-04,2,-39,9.5,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:24:34.951131853+00:00,dds75-lb-04,2,-37,9.0,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:44:34.720012933+00:00,dds75-lb-04,2,-41,8.25,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:04:34.481683827+00:00,dds75-lb-04,2,-39,8.75,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:24:34.256458010+00:00,dds75-lb-04,2,-41,9.75,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:44:34.007234822+00:00,dds75-lb-04,2,-41,7.5,"{""Bat"": 3.256, ""Distance_mm"": 933, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:04:33.776356651+00:00,dds75-lb-04,2,-41,9.75,"{""Bat"": 3.256, ""Distance_mm"": 932, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:24:33.531060472+00:00,dds75-lb-04,2,-41,9.25,"{""Bat"": 3.256, ""Distance_mm"": 932, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:44:33.316677047+00:00,dds75-lb-04,2,-38,7.5,"{""Bat"": 3.256, ""Distance_mm"": 932, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:04:33.049039164+00:00,dds75-lb-04,2,-37,9.25,"{""Bat"": 3.256, ""Distance_mm"": 932, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:24:32.816647559+00:00,dds75-lb-04,2,-112,2.5,"{""Bat"": 3.256, ""Distance_mm"": 932, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:44:32.610690305+00:00,dds75-lb-04,2,-37,9.0,"{""Bat"": 3.256, ""Distance_mm"": 932, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:04:32.339302295+00:00,dds75-lb-04,2,-39,9.25,"{""Bat"": 3.256, ""Distance_mm"": 932, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:24:32.087298970+00:00,dds75-lb-04,2,-45,8.25,"{""Bat"": 3.256, ""Distance_mm"": 851, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:44:31.861157693+00:00,dds75-lb-04,2,-41,9.75,"{""Bat"": 3.256, ""Distance_mm"": 851, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
