received_at,device_id,f_port,rssi,snr,payload_json
2025-10-21 13:23:54.154638035+00:00,wisetrack,2,-73,12.75,{}
2025-10-21 13:40:55.031931878+00:00,wisetrack,1,-67,11.75,{}
